movie,year,production_budget,gross_revenue,month,profit,release_date,genre_list,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
Enter the Void,2010,16000000,1467278,9,-14532722,2010-09-24,"['Fantasy', 'Drama']","Fantasy,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Vamps,2012,16000000,94812,11,-15905188,2012-11-02,"['Comedy', 'Romance', 'Horror']","Comedy,Romance,Horror",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Second Act,2018,15700000,63288854,12,47588854,2018-12-21,"['Romance', 'Comedy']","Romance,Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Annabelle: Creation,2017,15000000,305384865,8,290384865,2017-08-11,"['Horror', 'Mystery', 'Thriller']","Horror,Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Jackass Presents: Bad Grandpa,2013,15000000,160903019,10,145903019,2013-10-25,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Imitation Game,2014,15000000,227740463,11,212740463,2014-12-19,"['History', 'Drama', 'Thriller', 'War']","History,Drama,Thriller,War",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
Mama,2013,15000000,148095566,1,133095566,2013-01-18,['Horror'],Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Diary of a Wimpy Kid,2010,15000000,76954311,3,61954311,2010-03-19,"['Comedy', 'Family']","Comedy,Family",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Woman in Black,2012,15000000,128955898,2,113955898,2012-02-03,"['Drama', 'Horror', 'Thriller']","Drama,Horror,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
BlacKkKlansman,2018,15000000,93017335,8,78017335,2018-07-30,"['Crime', 'Drama']","Crime,Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Snitch,2013,15000000,57907734,2,42907734,2013-02-22,"['Thriller', 'Drama']","Thriller,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Krampus,2015,15000000,61788393,12,46788393,2015-12-04,"['Horror', 'Comedy', 'Fantasy']","Horror,Comedy,Fantasy",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
End of Watch,2012,15000000,57586606,9,42586606,2012-09-21,"['Crime', 'Drama', 'Thriller']","Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Wild,2014,15000000,52460543,12,37460543,2014-12-05,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Theory of Everything,2014,15000000,123327692,11,108327692,2014-11-26,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Drive,2011,15000000,81357930,9,66357930,2011-09-16,"['Drama', 'Action', 'Thriller', 'Crime']","Drama,Action,Thriller,Crime",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Favourite,2018,15000000,94113929,11,79113929,2018-11-23,"['Drama', 'History', 'Comedy']","Drama,History,Comedy",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
When the Game Stands Tall,2014,15000000,30138912,8,15138912,2014-08-22,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Home Again,2017,15000000,37336874,9,22336874,2017-09-08,"['Comedy', 'Drama', 'Romance']","Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Ramona and Beezus,2010,15000000,27469621,7,12469621,2010-07-23,"['Comedy', 'Family']","Comedy,Family",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The November Man,2014,15000000,34820335,8,19820335,2014-08-27,"['Crime', 'Action', 'Thriller']","Crime,Action,Thriller",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Place Beyond the Pines,2013,15000000,47011449,3,32011449,2013-03-27,"['Drama', 'Crime']","Drama,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Keanu,2016,15000000,20688141,4,5688141,2016-04-29,"['Action', 'Comedy']","Action,Comedy",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Country Strong,2010,15000000,20601987,12,5601987,2010-12-22,"['Drama', 'Romance', 'Music']","Drama,Romance,Music",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
A Most Wanted Man,2014,15000000,36068890,7,21068890,2014-07-25,['Thriller'],Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Man with the Iron Fists,2012,15000000,22018988,11,7018988,2012-11-02,['Action'],Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Killing Them Softly,2012,15000000,39238443,11,24238443,2012-11-30,"['Crime', 'Thriller']","Crime,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
One Day,2011,15000000,59168692,8,44168692,2011-08-19,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Founder,2017,15000000,24403192,1,9403192,2017-01-20,"['Drama', 'History']","Drama,History",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
The Founder,2017,15000000,24403192,1,9403192,2017-01-20,"['Drama', 'History']","Drama,History",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Queen of Katwe,2016,15000000,10055481,9,-4944519,2016-09-23,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Artemis,2018,15000000,12758799,6,-2241201,2018-06-08,"['Thriller', 'Science Fiction', 'Action']","Thriller,Science Fiction,Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Scouts Guide to the Zombie Apocalypse,2015,15000000,15554855,10,554855,2015-10-30,"['Comedy', 'Horror']","Comedy,Horror",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
You Will Meet a Tall Dark Stranger,2010,15000000,34247816,9,19247816,2010-05-23,"['Comedy', 'Drama', 'Romance']","Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Rock the Kasbah,2015,15000000,3386153,10,-11613847,2015-10-23,"['Comedy', 'Music', 'War']","Comedy,Music,War",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Rock the Kasbah,2015,15000000,3386153,10,-11613847,2015-10-23,"['Comedy', 'Music', 'War']","Comedy,Music,War",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Never Let Me Go,2010,15000000,11173718,9,-3826282,2010-09-15,"['Drama', 'Romance', 'Science Fiction']","Drama,Romance,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
The Disappointments Room,2016,15000000,3503761,9,-11496239,2016-09-09,"['Drama', 'Horror', 'Thriller']","Drama,Horror,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
The Reluctant Fundamentalist,2013,15000000,528731,4,-14471269,2013-03-17,['Thriller'],Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Centurion,2010,15000000,7885048,8,-7114952,2010-02-15,"['Adventure', 'Action', 'Drama']","Adventure,Action,Drama",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Winnie Mandela,2013,15000000,61847,9,-14938153,2013-09-06,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Son of No One,2011,15000000,1148578,11,-13851422,2011-11-04,"['Drama', 'Thriller', 'Crime']","Drama,Thriller,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Khumba,2013,15000000,20898221,12,5898221,2013-12-07,"['Animation', 'Adventure', 'Family']","Animation,Adventure,Family",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
In Dubious Battle,2017,15000000,214182,2,-14785818,2017-02-17,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
In Dubious Battle,2017,15000000,214182,2,-14785818,2017-02-17,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Broken Horses,2015,15000000,3471,9,-14996529,2015-04-10,"['Thriller', 'Mystery', 'Drama', 'Crime']","Thriller,Mystery,Drama,Crime",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Magic Mike XXL,2015,14500000,123660597,7,109160597,2015-07-01,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Elle s'appelait Sarah,2011,14500000,25480031,7,10980031,2011-07-22,"['Drama', 'War']","Drama,War",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
The Possession,2012,14000000,82925064,8,68925064,2012-08-31,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Our Family Wedding,2010,14000000,21410546,3,7410546,2010-03-12,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot Tub Time Machine 2,2015,14000000,12826644,2,-1173356,2015-02-20,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fun Size,2012,14000000,11166615,10,-2833385,2012-10-26,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suffragette,2015,14000000,34044909,10,20044909,2015-10-23,"['Drama', 'History']","Drama,History",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Mr. Turner,2014,14000000,25187026,12,11187026,2014-12-19,"['History', 'Drama']","History,Drama",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Flipped,2010,14000000,4289993,8,-9710007,2010-08-06,"['Romance', 'Drama']","Romance,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Margaret,2011,14000000,623292,9,-13376708,2011-09-30,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Seven Psychopaths,2012,13500000,33035736,10,19535736,2012-10-12,"['Comedy', 'Crime']","Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Godfather,2011,13400000,164247,4,-13235753,2011-04-11,"['Action', 'Comedy', 'Thriller']","Action,Comedy,Thriller",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Under the Skin,2014,13300000,7229933,4,-6070067,2014-04-04,"['Thriller', 'Science Fiction', 'Drama']","Thriller,Science Fiction,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Under the Skin,2014,13300000,7229933,4,-6070067,2014-04-04,"['Thriller', 'Science Fiction', 'Drama']","Thriller,Science Fiction,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
No Good Deed,2014,13200000,54323210,9,41123210,2014-09-12,"['Crime', 'Thriller']","Crime,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Black Swan,2010,13000000,331266710,12,318266710,2010-12-03,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Justin Bieber: Never Say Never,2011,13000000,99034125,2,86034125,2011-02-11,"['Documentary', 'Music', 'Family']","Documentary,Music,Family",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
The First Purge,2018,13000000,136617305,7,123617305,2018-07-04,"['Action', 'Science Fiction', 'Thriller', 'Horror']","Action,Science Fiction,Thriller,Horror",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Miracles from Heaven,2016,13000000,73798736,3,60798736,2016-03-18,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Shallows,2016,13000000,118763442,6,105763442,2016-06-24,"['Horror', 'Drama', 'Thriller']","Horror,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
About Last Night,2014,13000000,50445860,2,37445860,2014-02-14,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
St. Vincent,2014,13000000,54837234,10,41837234,2014-10-31,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Earth to Echo,2014,13000000,42174545,7,29174545,2014-07-02,"['Family', 'Adventure', 'Science Fiction']","Family,Adventure,Science Fiction",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Ex Machina,2015,13000000,38358392,4,25358392,2015-04-10,"['Drama', 'Science Fiction']","Drama,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Eye in the Sky,2016,13000000,35402802,3,22402802,2016-03-11,"['Drama', 'Thriller', 'War']","Drama,Thriller,War",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Admission,2013,13000000,18733666,3,5733666,2013-03-22,"['Comedy', 'Drama', 'Romance']","Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Perks of Being a Wallflower,2012,13000000,33069303,9,20069303,2012-09-21,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Room,2015,13000000,36262783,10,23262783,2015-10-16,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Room,2015,13000000,36262783,10,23262783,2015-10-16,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Woodlawn,2015,13000000,14403703,10,1403703,2015-10-16,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Woodlawn,2015,13000000,14403703,10,1403703,2015-10-16,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Chloe,2010,13000000,11831131,3,-1168869,2010-03-26,"['Drama', 'Thriller', 'Mystery']","Drama,Thriller,Mystery",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Youth,2015,13000000,24001573,12,11001573,2015-12-04,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Vatican Tapes,2015,13000000,14929184,7,1929184,2015-07-24,"['Thriller', 'Horror']","Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Attack the Block,2011,13000000,6459183,7,-6540817,2011-07-29,"['Action', 'Comedy', 'Science Fiction']","Action,Comedy,Science Fiction",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Killer Inside Me,2010,13000000,3617277,6,-9382723,2010-04-27,"['Crime', 'Drama', 'Thriller']","Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Call,2013,12800000,69821476,3,57021476,2013-03-14,"['Crime', 'Thriller']","Crime,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Drop,2014,12600000,19054534,9,6454534,2014-09-12,"['Drama', 'Crime']","Drama,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Machete,2010,12500000,46370970,9,33870970,2010-09-03,"['Action', 'Comedy', 'Thriller']","Action,Comedy,Thriller",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Conviction,2010,12500000,11826980,10,-673020,2010-10-15,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Casino Jack,2010,12500000,2272186,12,-10227814,2010-12-17,"['Crime', 'Comedy', 'Drama']","Crime,Comedy,Drama",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Perfect Game,2010,12500000,3931367,4,-8568633,2010-04-16,"['Drama', 'Family']","Drama,Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
The Paperboy,2012,12500000,4027663,10,-8472337,2012-10-05,"['Thriller', 'Drama', 'Mystery']","Thriller,Drama,Mystery",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
The Fault in Our Stars,2014,12000000,307166834,6,295166834,2014-05-16,"['Romance', 'Drama']","Romance,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Think Like a Man,2012,12000000,113373764,4,101373764,2012-04-20,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Heaven is for Real,2014,12000000,100916299,4,88916299,2014-04-16,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Act of Valor,2012,12000000,82497035,2,70497035,2012-02-24,"['Action', 'Thriller', 'War']","Action,Thriller,War",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Chronicle,2012,12000000,123681790,2,111681790,2012-02-02,"['Science Fiction', 'Drama', 'Thriller']","Science Fiction,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Project X,2012,12000000,103028188,3,91028188,2012-03-02,"['Comedy', 'Crime']","Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Three Billboards Outside Ebbing, Missouri",2017,12000000,160191915,11,148191915,2017-11-10,"['Crime', 'Drama']","Crime,Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Three Billboards Outside Ebbing, Missouri",2017,12000000,160191915,11,148191915,2017-11-10,"['Crime', 'Drama']","Crime,Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lion,2016,12000000,149570720,11,137570720,2016-11-25,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lion,2016,12000000,149570720,11,137570720,2016-11-25,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Overboard,2018,12000000,85369830,5,73369830,2018-05-04,"['Romance', 'Comedy']","Romance,Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Philomena,2013,12000000,98963392,11,86963392,2013-11-27,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Paper Towns,2015,12000000,85450484,7,73450484,2015-07-24,"['Drama', 'Mystery', 'Romance']","Drama,Mystery,Romance",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
Hell or High Water,2016,12000000,37584304,8,25584304,2016-08-12,"['Crime', 'Drama', 'Thriller', 'Western']","Crime,Drama,Thriller,Western",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
Katy Perry: Part of Me,2012,12000000,32700439,7,20700439,2012-07-05,"['Documentary', 'Music']","Documentary,Music",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Top Five,2014,12000000,26001741,12,14001741,2014-12-12,"['Drama', 'Comedy']","Drama,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Project Almanac,2015,12000000,32909437,1,20909437,2015-01-30,"['Science Fiction', 'Thriller']","Science Fiction,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Just Wright,2010,12000000,21867665,5,9867665,2010-05-14,"['Comedy', 'Drama', 'Romance']","Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Nebraska,2013,12000000,24761360,11,12761360,2013-11-15,"['Drama', 'Adventure']","Drama,Adventure",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Young Adult,2011,12000000,22750356,12,10750356,2011-12-16,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
About Time,2013,12000000,89309178,11,77309178,2013-11-08,"['Comedy', 'Drama', 'Science Fiction']","Comedy,Drama,Science Fiction",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
If Beale Street Could Talk,2018,12000000,19859167,12,7859167,2018-12-14,"['Drama', 'Romance', 'Crime']","Drama,Romance,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Wish Upon,2017,12000000,23477345,7,11477345,2017-07-14,"['Thriller', 'Horror', 'Fantasy']","Thriller,Horror,Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Unforgettable,2017,12000000,16221211,4,4221211,2017-04-21,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Marshall,2017,12000000,10116816,10,-1883184,2017-10-13,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Marshall,2017,12000000,10116816,10,-1883184,2017-10-13,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Arbitrage,2012,12000000,35830713,9,23830713,2012-09-14,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
For Greater Glory: The True Story of Cristiada,2012,12000000,10026255,6,-1973745,2012-06-01,"['History', 'Drama']","History,Drama",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
La grande bellezza,2013,12000000,29549145,11,17549145,2013-11-15,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Stoker,2013,12000000,12034913,3,34913,2013-03-01,"['Drama', 'Horror', 'Thriller']","Drama,Horror,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Kill the Irishman,2011,12000000,1188194,3,-10811806,2011-03-11,"['Action', 'Crime', 'Thriller', 'Drama']","Action,Crime,Thriller,Drama",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Darling Companion,2012,12000000,1200346,4,-10799654,2012-04-20,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Trash,2015,12000000,6553186,10,-5446814,2015-10-09,"['Adventure', 'Crime', 'Drama', 'Thriller']","Adventure,Crime,Drama,Thriller",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5 Days of War,2011,12000000,87793,8,-11912207,2011-08-18,"['War', 'Drama']","War,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10 Days in a Madhouse,2015,12000000,14616,11,-11985384,2015-11-20,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Triangle,2010,12000000,1594955,2,-10405045,2010-02-02,['Horror'],Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Drive Hard,2014,12000000,0,10,-12000000,2014-10-03,"['Action', 'Comedy', 'Crime']","Action,Comedy,Crime",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dancin' It's On,2015,12000000,0,10,-12000000,2015-10-16,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Carol,2015,11800000,42843521,11,31043521,2015-11-20,"['Romance', 'Drama']","Romance,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Carol,2015,11800000,42843521,11,31043521,2015-11-20,"['Romance', 'Drama']","Romance,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Dirty Grandpa,2016,11500000,105078449,1,93578449,2016-01-22,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fighter,2010,11000000,129262388,12,118262388,2010-12-17,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
If I Stay,2014,11000000,78356170,8,67356170,2014-08-22,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,2015,11000000,62076141,11,51076141,2015-11-04,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Woman in Gold,2015,11000000,58586407,4,47586407,2015-04-10,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"I, Tonya",2017,11000000,53797409,12,42797409,2017-12-08,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"I, Tonya",2017,11000000,53797409,12,42797409,2017-12-08,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Quartet,2013,11000000,56178935,1,45178935,2013-01-10,"['Drama', 'Comedy', 'Romance']","Drama,Comedy,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Inside Llewyn Davis,2013,11000000,32943247,12,21943247,2013-12-06,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Peeples,2013,11000000,9307166,5,-1692834,2013-05-09,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Rock,2011,11000000,229653,8,-10770347,2011-08-26,"['Drama', 'Thriller', 'Crime']","Drama,Thriller,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
LOL,2012,11000000,10431506,5,-568494,2012-05-04,"['Drama', 'Comedy', 'Romance']","Drama,Comedy,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Misconduct,2016,11000000,2352511,2,-8647489,2016-02-05,"['Drama', 'Thriller', 'Mystery']","Drama,Thriller,Mystery",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
The Last Days on Mars,2013,10600000,261364,12,-10338636,2013-12-06,"['Science Fiction', 'Thriller', 'Horror']","Science Fiction,Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Halloween,2018,10000000,254900667,10,244900667,2018-10-19,"['Thriller', 'Horror']","Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
The Purge: Election Year,2016,10000000,118514727,7,108514727,2016-07-01,"['Action', 'Horror', 'Thriller']","Action,Horror,Thriller",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Book Club,2018,10000000,91113683,5,81113683,2018-05-18,"['Comedy', 'Romance', 'Drama']","Comedy,Romance,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Insidious: The Last Key,2018,10000000,167885588,1,157885588,2018-01-05,"['Mystery', 'Horror', 'Thriller']","Mystery,Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Lady Bird,2017,10000000,78610769,11,68610769,2017-11-03,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
